"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/29/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"01/30/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"01/31/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/01/2021","AQS","060375005","1","1.3","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/02/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/03/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/04/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/05/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/06/2021","AQS","060375005","1","1","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/07/2021","AQS","060375005","1","2.4","ppb","3","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/08/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/09/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/10/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/11/2021","AQS","060375005","1","1.4","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/12/2021","AQS","060375005","1","7.7","ppb","10","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/13/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/14/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/15/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/16/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/17/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/18/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/19/2021","AQS","060375005","1","1.3","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/20/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/21/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/22/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/23/2021","AQS","060375005","1","1.7","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/24/2021","AQS","060375005","1","1.1","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/25/2021","AQS","060375005","1","1.4","ppb","1","LAX Hastings","18","75.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/26/2021","AQS","060375005","1","1.1","ppb","1","LAX Hastings","20","83.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/27/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"02/28/2021","AQS","060375005","1","1.3","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/01/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/02/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/03/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/04/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/05/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/06/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/07/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/08/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/09/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/10/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/11/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/12/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/13/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/14/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/15/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/16/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/17/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/18/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/19/2021","AQS","060375005","1","1","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/20/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/21/2021","AQS","060375005","1","1.2","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/22/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/23/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/24/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/25/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/26/2021","AQS","060375005","1","0.5","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/27/2021","AQS","060375005","1","1","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/28/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/29/2021","AQS","060375005","1","1.3","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/30/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"03/31/2021","AQS","060375005","1","1.5","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/01/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/02/2021","AQS","060375005","1","0.9","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/03/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/04/2021","AQS","060375005","1","1.8","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/05/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/06/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/07/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/08/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/09/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/10/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","23","96.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/11/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/12/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/13/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/14/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/15/2021","AQS","060375005","1","0.9","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/16/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/17/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/18/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/19/2021","AQS","060375005","1","1.3","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/20/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/21/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/22/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/23/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/24/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/25/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/26/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/27/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/28/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/29/2021","AQS","060375005","1","2","ppb","3","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"04/30/2021","AQS","060375005","1","4.3","ppb","6","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/01/2021","AQS","060375005","1","0.4","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/02/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/03/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/07/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","23","96.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/08/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/09/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/10/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/11/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/12/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/13/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/14/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/15/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/16/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/17/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/18/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/19/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/20/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/21/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/22/2021","AQS","060375005","1","0.7","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/23/2021","AQS","060375005","1","1.4","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/24/2021","AQS","060375005","1","1.5","ppb","1","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/25/2021","AQS","060375005","1","0.8","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/26/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/27/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/28/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/29/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/30/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"05/31/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/01/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/02/2021","AQS","060375005","1","0","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/03/2021","AQS","060375005","1","0.6","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/04/2021","AQS","060375005","1","0.1","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/05/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/06/2021","AQS","060375005","1","0.2","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
"06/07/2021","AQS","060375005","1","0.3","ppb","0","LAX Hastings","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9550700008745","-118.43049"
