"Gyeongnam",Hadong,0.0130,0.0120,0.0140,0.0120,0.0120,0.0100,0.0090,0.0060,0.0060,0.0080,0.0110,0.0120,0.0110,0.0140,0.0130,0.0120,0.0100,0.0090,0.0080,0.0060,0.0060,0.0070,0.0110,0.0100,0.0090,0.0080,0.0060,0.0090,0.0070,0.0060,-,-,-,0.0060,0.0110,0.0120,0.0110,0.0100,0.009*,0.0080,0.0080,0.0090,0.0080,0.0080,0.0060,0.0070,0.0110,0.0130,0.0120,0.0100,0.0100,0.0090,0.0090,0.0100,0.0060,0.0050,0.0050,0.0070,0.0100,0.0110,0.0120,0.0100,0.0130,0.0110,0.0110,0.0080,0.0070,0.0070,0.0060,0.0070,0.0110,0.0100
"Gyeongnam",Gimhae,0.0230,0.0210,0.0220,0.0190,0.0210,0.0170,0.0150,0.0120,0.0160,0.0150,0.0260,0.0220,0.0220,0.0260,0.0230,0.0220,0.0210,0.0210,0.0180,0.0150,0.0160,0.0190,0.0290,0.0240,0.0220,0.0200,0.0190,0.0190,0.0200,0.0160,0.0120,0.0120,0.0140,0.0150,0.0230,0.0260,0.0210,0.0230,0.0180,0.0130,0.0110,0.0130,0.0120,0.0100,0.0130,0.019*,0.0220,0.0230,0.0230,0.0210,0.0190,0.0170,0.0150,0.0160,0.0110,0.0110,0.0110,0.0160,0.0250,0.0250,0.0240,0.0170,0.0200,0.0180,0.0150,0.0110,0.0130,0.0110,0.0130,0.0150,0.0230,0.0210
"Gyeongnam",Yangsan,0.0260,0.0240,0.0260,0.0220,0.0250,0.0200,0.0170,0.0150,0.0200,0.0180,0.0310,0.0260,0.0250,0.0230,0.0210,0.0200,0.0180,0.0200,0.0170,0.0140,0.0150,0.0210,0.0300,0.0260,0.0260,0.0220,0.0220,0.0210,0.0210,0.0170,0.0150,0.0140,0.0140,0.0170,0.0240,0.0260,0.0220,0.0220,0.0180,0.0150,0.0150,0.0150,0.0150,0.0120,0.0140,0.0190,0.0240,0.0240,0.0190,0.0190,0.0170,0.0160,0.0150,0.0150,0.011*,0.010*,0.0110,0.0150,0.0220,0.0220,0.0230,0.0170,0.0190,0.0170,0.0150,0.0110,0.0120,0.0120,0.0110,0.0140,0.0240,0.0210
"Gyeongnam",Geoje,0.0150,0.0140,0.0170,0.0140,0.0200,0.0150,0.0140,0.0100,0.0130,0.0120,0.0160,0.0140,0.017**,-,0.0180,0.0160,0.0150,0.0150,0.0140,0.0100,0.0140,0.0150,0.0210,0.0180,0.0160,0.0180,0.0160,0.0160,0.0170,0.0160,0.0110,0.0120,0.0160,0.0150,0.0170,0.0180,0.0170,0.0150,0.0130,0.0120,0.0120,0.0150,0.0130,0.0090,0.0110,0.0130,0.0150,0.016**,0.013*,0.0110,0.0120,0.0100,0.0090,0.0090,0.0070,0.0070,0.0070,0.0090,0.0110,0.0110,0.0140,0.0100,0.0120,0.0090,0.0080,0.0060,0.0080,0.006**,0.008**,0.009*,0.0140,0.0140
"Gyeongnam",Sacheon,0.0210,0.0230,0.0250,0.0250,0.0310,0.0160,0.0100,0.0080,0.0090,0.0110,0.0180,0.0200,0.0190,0.0190,0.0160,0.0120,0.0100,0.0090,0.0090,0.0080,0.0100,0.0130,0.0210,0.0190,0.0200,0.0170,0.0140,0.0130,0.0110,0.0100,0.0090,0.0090,0.0090,0.0120,0.0180,0.0220,0.0190,0.0180,0.0130,0.0110,0.0080,0.0080,0.0080,0.0070,0.0080,0.0110,0.0150,0.018*,0.0140,0.0130,0.0110,0.0090,0.0080,0.0080,0.0070,0.0060,0.0060,0.0080,0.0130,0.0140,0.0170,0.0120,0.0130,0.0110,0.0110,0.0110,0.007**,0.0100,0.0090,0.0100,0.0150,0.0140
"Gyeongnam",Miryang,-,-,-,-,-,-,-,-,-,-,0.020*,0.0140,0.0170,0.0210,0.0170,0.0150,0.0140,0.0150,0.0110,0.0100,0.0110,0.0150,0.0230,0.0220,0.0240,0.0200,0.0200,0.0160,0.0160,0.0130,0.0120,0.0100,0.0100,0.0120,0.0190,0.0230,0.0200,0.0170,0.0150,0.0130,0.0120,0.0120,0.0110,0.0090,0.0090,0.0120,0.0180,0.0200,0.0180,0.0140,0.0140,0.0130,0.0120,0.0110,0.0090,0.0090,0.0090,0.0110,0.0190,0.0200,0.0190,0.0150,0.0140,0.0120,0.0110,0.0090,0.0090,0.0090,0.0070,0.0090,0.0150,0.0160
"Gyeongnam",Tongyeong,-,-,-,-,-,-,-,-,-,-,0.014*,0.0170,0.0170,0.0190,0.0200,0.0150,0.0110,0.0100,0.0090,0.0090,0.0110,0.0160,0.0270,0.0230,0.0250,0.0220,0.0190,0.0160,0.0150,0.0110,0.0100,0.0110,0.0120,0.0140,0.0220,0.0270,0.0240,0.0210,0.0160,0.0140,0.0110,0.0110,0.0110,0.0080,0.0100,0.0150,0.0180,0.0230,0.0190,0.0170,0.0160,0.0140,0.0110,0.0100,0.0080,0.0080,0.0100,0.0140,0.0210,0.0230,0.0260,0.0150,0.0150,0.0090,0.0120,0.0090,0.0080,0.0090,0.0100,0.0120,0.0190,0.0200
"Gyeongnam",Goseong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0190,0.0160,0.0150,0.0130,0.0110,0.0100,0.0090,0.0090,0.0100,0.0110,0.0160,0.0200,0.0180,0.0140,0.0120,0.0110,0.0090,0.0080,0.0080,0.0070,0.0080,0.0100,0.0130,0.0170,0.0140,0.0140,0.0120,0.0100,0.0090,0.0080,0.0070,0.0070,0.0080,0.0100,0.0160,0.0170,0.0190,0.0130,0.0130,0.0100,0.0090,0.0070,0.0080,0.0080,0.0080,0.0090,0.0140,0.0140
"Gyeongnam",Geochang,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0200,0.0160,0.0160,0.0130,0.0120,0.0100,0.0090,0.0090,0.0090,-,0.0170,0.0200,0.0180,0.0140,0.0130,0.0110,0.0100,0.0100,0.0080,0.0070,0.0080,0.0110,0.0150,0.0160,0.0150,0.0130,0.0110,0.0100,0.0080,0.0080,0.0070,0.0070,0.0070,0.0100,0.0160,0.0160,0.0170,0.0140,0.0150,0.0110,0.009*,0.008*,0.0080,0.0070,0.0090,0.0120,0.0190,0.0180
"Gyeongnam",Haman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0190,0.0130,0.0140,0.0120,0.0110,0.0090,0.0080,0.0080,0.0090,-,0.0150,0.0200,0.0180,0.0140,0.0130,0.0110,0.0080,0.0080,0.0080,0.0060,0.0080,0.0100,0.0140,0.0170,0.0160,0.0140,0.0100,0.0100,0.0080,0.0080,0.0080,0.0070,0.0090,0.0090,0.0130,0.0160,0.0180,0.0140,0.0120,0.0100,0.0090,0.0070,0.0070,0.0070,0.0080,0.0090,0.0130,0.0150
"Gyeongnam",Hamyang,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0120,0.0130,0.0120,0.0110,0.0090,0.0090,0.0080,0.0070,0.0080,0.0090,0.0130,0.0140,0.0140,0.0110,0.0100,0.0100,0.0080,0.0080,0.0070,0.0060,0.0070,0.0090,0.0110,0.0110,0.0110,0.0090,0.0090,0.0090,0.0080,0.0080,0.0070,0.0060,0.0070,0.0080,0.0110,0.0110,0.0120,0.0110,0.0120,0.0090,0.0080,0.0080,0.0070,0.0060,0.0070,0.0070,0.0120,0.0110
"Gyeongnam",Namhae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0150,0.0130,0.0110,0.0100,0.0100,0.0080,0.0070,0.0080,0.0070,0.0090,0.0120,0.0150,0.0130,0.0100,0.0100,0.010*,0.0080,0.0080,0.0070,0.0060,0.0070,0.0090,0.0120,0.0130,0.0100,0.0100,0.0080,0.0090,0.0080,0.0070,0.0060,0.0060,0.0060,0.0080,0.0100,0.0120,0.0130,0.0100,0.0110,0.0080,0.0080,0.0060,0.0060,0.0060,0.0060,0.0080,0.0100,0.0110
"Gyeongnam",Sancheong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0120,0.0150,0.0130,0.0100,0.0090,0.0080,0.0060,0.0070,0.0060,0.0060,0.0060,0.0080,0.0110,0.0120,0.0150,0.0110,0.0090,0.0080,0.0070,0.0070,0.0060,0.0050,0.0060,0.0090,0.0120,0.0120,0.0130,0.0100,0.0110,0.0090,0.0080,0.0060,0.0050,0.0060,0.0070,0.0090,0.0130,0.0110
"Gyeongnam",Uiryeong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0120,0.0140,0.0130,0.0100,0.0090,0.0080,0.0080,0.0070,0.0060,0.0050,0.0050,0.0080,0.0110,0.0130,0.0110,0.0110,0.0080,0.0080,0.0070,0.0080,0.0050,0.0050,0.0050,0.0080,0.0110,0.0110,0.0130,0.0090,0.0100,0.0080,0.0070,0.0050,0.0050,0.0050,0.0050,0.0070,0.0120,0.0110
"Gyeongnam",Changnyeong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0180,0.0200,0.0180,0.0170,0.0140,0.0120,0.0100,0.0110,0.0100,0.0090,0.0100,0.0140,0.0180,0.0180,0.0180,0.0150,0.0140,0.0120,0.0110,0.0110,0.0080,0.0080,0.0080,0.0120,0.0170,0.0180,0.0180,0.0130,0.0150,0.0110,0.0110,0.0080,0.0090,0.0090,0.0080,0.0100,0.0180,0.0160
"Gyeongnam",Hapcheon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0100,0.0130,0.0140,0.0110,0.0090,0.0080,0.0070,0.0070,0.0070,0.0060,0.0060,0.0070,0.0090,0.0120,0.0110,0.0140,0.0110,0.0100,0.0090,0.0100,0.009**,-,0.010*,0.0100,0.0120,0.0130,0.0150,0.0120,0.0110,0.0090,0.0080,0.0060,0.0060,0.0060,0.0060,0.0080,0.0120,0.0130
"Gyeongnam",Average for provinces,0.0230,0.0210,0.0230,0.0200,0.0210,0.0170,0.0140,0.0120,0.0160,0.0140,0.0240,0.0230,0.0220,0.0230,0.0200,0.0180,0.0160,0.0160,0.0130,0.0120,0.0120,0.0170,0.0270,0.0220,0.0210,0.0190,0.0180,0.0160,0.0160,0.0140,0.0120,0.0120,0.0120,0.0140,0.0200,0.0230,0.0190,0.0180,0.0150,0.0120,0.0110,0.0110,0.0110,0.0090,0.0100,0.0140,0.0180,0.0200,0.0180,0.0160,0.0140,0.0130,0.0110,0.0120,0.0090,0.0080,0.0090,0.0120,0.0180,0.0190,0.0200,0.0150,0.0160,0.0130,0.0120,0.0090,0.0100,0.0090,0.0100,0.0120,0.0190,0.0180
"Jeju Special Self-governing Province",Jeju,0.0130,0.0130,0.0160,0.0150,0.0150,0.0120,0.0090,0.009**,0.010*,0.0090,0.0150,0.0130,0.0150,0.0150,0.0160,0.0120,0.0120,0.0090,0.0070,0.0060,0.0090,0.0110,0.0160,0.0130,0.0150,0.0140,0.0170,0.0150,0.0130,0.0120,0.0090,0.0100,0.0110,0.0110,0.0130,0.0140,0.0140,0.0130,0.0120,0.0110,0.0110,0.0120,0.0100,0.0080,0.0090,0.0100,0.0130,0.0140,0.0090,0.0110,0.0110,0.0100,0.0100,0.0090,0.0060,0.0070,0.0070,0.0090,0.0110,0.0110,0.0100,0.0090,0.0110,0.0100,0.0090,0.0070,0.0060,0.0060,0.0070,0.0080,0.0100,0.0090
"Jeju Special Self-governing Province",Seogwipo,0.0120,0.0110,0.0110,0.0090,0.0070,0.0060,0.0040,0.0060,0.0060,0.0050,0.0080,0.0070,0.0070,0.0080,0.0080,0.0080,0.0060,0.0060,0.0050,0.0050,0.0050,0.0070,0.0100,0.0070,0.0090,0.0080,0.0090,0.0080,0.0070,0.0060,0.0040,0.0050,0.0050,0.0050,0.0070,0.0080,0.0080,0.0070,0.0060,0.0070,0.0060,0.0050,0.0050,0.0040,0.0050,0.0060,0.0070,0.0080,0.0060,0.0070,0.0070,0.0060,0.0060,0.0050,0.0040,0.0040,0.0040,0.0050,0.0070,0.0070,0.0070,0.0070,0.0070,0.0060,0.0060,0.0040,0.0040,0.0040,0.0040,0.0050,0.0060,0.0060
"Jeju Special Self-governing Province",Average for provinces,0.0130,0.0120,0.0140,0.0130,0.0120,0.0100,0.0070,0.007*,0.0080,0.0070,0.0110,0.0100,0.0110,0.0120,0.0120,0.0100,0.0090,0.0080,0.0060,0.0060,0.0070,0.0090,0.0130,0.0100,0.0120,0.0110,0.0120,0.0100,0.0100,0.0080,0.0060,0.0070,0.0070,0.0080,0.0090,0.0100,0.0100,0.0090,0.0080,0.0080,0.0070,0.0080,0.0060,0.0050,0.0070,0.0080,0.0090,0.0100,0.0080,0.0090,0.0090,0.0080,0.0080,0.0070,0.0050,0.0050,0.0060,0.0070,0.0090,0.0090,0.0080,0.0080,0.0090,0.0080,0.0070,0.0060,0.0050,0.0050,0.0060,0.0060,0.0080,0.0070
